City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Albuquerque,BMW,M4,COUPE,Used,,,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,17 City / 24 Highway,2018,87109,"39,410",58995
Albuquerque,Chrysler,Pacifica,VANS,Used,White,Black/Alloy/Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 28 Highway,2019,87114,"7,882",45995
Albuquerque,Jeep,Gladiator,TRUCKS,Used,White,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,17 City / 22 Highway,2021,87114,"3,858",54999
Albuquerque,Mercedes-Benz,GLE 43 AMG,SUV,Used,Off White,Black,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,17 City / 23 Highway,2017,87114,"34,516",59999
Albuquerque,Chevrolet,Silverado 1500,TRUCKS,Certified,White,Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,20 City / 23 Highway,2019,87114,"13,669",39943
Albuquerque,Ford,Fusion,SEDAN,Certified,Red,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,23 City / 34 Highway,2019,87112,"25,396",24493
Albuquerque,Ford,Escape,SUV,Used,Silver,,Automatic,Gasoline,4-Cylinder Turbo,4 wheel drive,21 City / 28 Highway,2016,87123,"34,636",22999
Albuquerque,Toyota,4Runner,SUV,Certified,White,Sand Beige,Automatic,Gasoline,6-Cylinder,4 wheel drive,16 City / 19 Highway,2020,87123,"4,131",44999
Albuquerque,Scion,FR-S,COUPE,Used,Red,Black,Manual,Gasoline,4-Cylinder,2 wheel drive - rear,21 City / 29 Highway,2016,87124,"30,213",23491
Albuquerque,Honda,Accord,SEDAN,Certified,Black,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,30 City / 38 Highway,2019,87124,"14,426",28991
Albuquerque,Honda,Odyssey,VANS,Certified,Gray,Gray,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 28 Highway,2020,87124,"5,290",42991
Albuquerque,MAZDA,MAZDA6,SEDAN,Used,Silver,Sand,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,26 City / 35 Highway,2017,87109,"61,919",20531
Albuquerque,Ford,Mustang,COUPE,Used,Red,Ebony,Manual,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,21 City / 30 Highway,2017,87109,"31,492",26288
Albuquerque,Lexus,RC 350,COUPE,Used,Blue,F-Sport Black,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 26 Highway,2015,87109,"72,518",31127
Albuquerque,Toyota,Avalon,SEDAN,Used,Blue,Graphite,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,22 City / 31 Highway,2019,87109,"21,341",37859
Albuquerque,Toyota,Avalon,SEDAN,Used,Black,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,22 City / 31 Highway,2021,87109,"11,480",42281
Albuquerque,Lexus,ES 350,SEDAN,Used,Silver,Circuit Red,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,22 City / 33 Highway,2019,87109,"14,451",47991
Albuquerque,Lexus,RC F,COUPE,Used,White,F-Sport Cabernet,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 25 Highway,2015,87109,"17,625",56491
Albuquerque,Lincoln,Navigator,SUV,Used,Beige,Medium Light Stone,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,15 City / 20 Highway,2017,87113,"45,116",44598
Albuquerque,Chevrolet,Silverado 1500,TRUCKS,Used,White,Jet Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 21 Highway,2020,87107,"14,122",32312
Albuquerque,Chevrolet,Silverado 2500,TRUCKS,Used,Black,Jet Black,Automatic,Flexible Fuel,8-Cylinder,4 wheel drive,,2015,87107,"34,332",57588
Albuquerque,MINI,Cooper,CONVERT,Used,Black,,,Gasoline,4-Cylinder Turbo,2 wheel drive - front,,2015,87107,"45,594",17990
Albuquerque,Kia,Optima,SEDAN,Used,Black,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,24 City / 32 Highway,2020,87107,"16,488",24590
Albuquerque,Ford,Fusion,SEDAN,Used,Blue,,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,23 City / 34 Highway,2020,87107,"24,350",25990
Albuquerque,Jeep,Renegade,SUV,Used,Black,Black,Automatic,Gasoline,4-Cylinder,4 wheel drive,21 City / 29 Highway,2020,87107,"5,848",26990
Albuquerque,Ford,Escape,SUV,Used,White,,Automatic,Gasoline,4-Cylinder Turbo,4 wheel drive,22 City / 28 Highway,2019,87107,"9,205",27990
Albuquerque,Dodge,Challenger,COUPE,Used,Blue,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 30 Highway,2019,87107,"22,761",30721
Albuquerque,Ford,Edge,SUV,Used,Black,,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,21 City / 28 Highway,2019,87107,"21,665",30921
Albuquerque,Lincoln,MKC,SUV,Used,Blue,,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,19 City / 25 Highway,2019,87107,"29,830",35921
Albuquerque,Ford,Explorer,SUV,Used,Black,,Automatic,Gasoline,6-Cylinder,4 wheel drive,16 City / 22 Highway,2018,87107,"25,489",36421
Albuquerque,Honda,Passport,SUV,Used,Gray,,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 24 Highway,2021,87107,"1,843",37921
Albuquerque,Volkswagen,Atlas,SUV,Used,Blue,Dark Beige,Automatic,Gasoline,6-Cylinder,All wheel drive,16 City / 22 Highway,2020,87107,"18,440",42921
Albuquerque,Ford,F150,TRUCKS,Used,White,,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,18 City / 23 Highway,2019,87107,"17,174",44221
Albuquerque,Kia,Telluride,SUV,Used,Green,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 24 Highway,2020,87107,"14,770",52921
Albuquerque,Chevrolet,Silverado 1500,TRUCKS,Used,White,Jet Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,16 City / 21 Highway,2020,87107,"9,761",53921
Albuquerque,Ford,Expedition,SUV,Used,Black,,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,17 City / 22 Highway,2018,87107,"8,831",59421
Albuquerque,Ford,Escape,SUV,Certified,Gold,Medium Light Stone,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,23 City / 30 Highway,2018,87124,"55,075",19881
Albuquerque,Jeep,Grand Cherokee,SUV,Used,White,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 26 Highway,2016,87124,"65,698",21386
Albuquerque,Ford,Explorer,SUV,Used,Black,Ebony Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,16 City / 23 Highway,2016,87124,"70,245",23895
Albuquerque,Mercedes-Benz,C 300,SEDAN,Used,White,Black,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,25 City / 33 Highway,2015,87124,"65,744",24342
Albuquerque,Jeep,Compass,SUV,Used,Red,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 31 Highway,2021,87124,"7,348",26568
Albuquerque,Ford,F150,TRUCKS,Certified,White,Black,Automatic,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,19 City / 26 Highway,2015,87124,"41,808",29422
Albuquerque,Chevrolet,Colorado,TRUCKS,Used,Gray,Jet Black/Dark Ash,Automatic,Gasoline,6-Cylinder,4 wheel drive,17 City / 24 Highway,2020,87124,"27,423",33529
Albuquerque,Land Rover,Discovery Sport,SUV,Used,White,Ebony/Ebony,Automatic,Gasoline,4-Cylinder Turbo,4 wheel drive,20 City / 25 Highway,2017,87124,"22,525",33733
Albuquerque,Ford,Explorer,SUV,Used,Black,Ebony Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,17 City / 24 Highway,2018,87124,"20,639",36514
Albuquerque,MAZDA,CX-5,SUV,Used,White,Caturra Brown,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,22 City / 27 Highway,2020,87124,"8,648",36695
Albuquerque,Ford,Edge,SUV,Certified,Red,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,21 City / 29 Highway,2021,87124,672,37089
Albuquerque,Cadillac,XT5,SUV,Used,Red,Beige,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 26 Highway,2019,87124,"25,899",40168
Albuquerque,Chevrolet,Silverado 1500,TRUCKS,Used,Blue,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,17 City / 22 Highway,2018,87124,"38,293",40876
Albuquerque,Ford,F150,TRUCKS,Used,Red,Black,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,18 City / 23 Highway,2018,87124,"31,437",41864
Albuquerque,Ford,F150,TRUCKS,Used,Black,Black,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,15 City / 21 Highway,2016,87124,"57,400",42153
Albuquerque,Chevrolet,Silverado 1500,TRUCKS,Used,Black,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,17 City / 22 Highway,2018,87124,"29,980",42489
Albuquerque,Ford,F250,TRUCKS,Used,White,Pecan,Automatic,Flexible Fuel,8-Cylinder,4 wheel drive,,2016,87124,"56,171",53217
Albuquerque,Tesla,Model 3,SEDAN,Used,White,Black,Single-Speed,Electric,Electric,All wheel drive,,2019,87124,"17,474",54749
Albuquerque,Ford,Expedition,SUV,Certified,Red,Ebony,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,17 City / 22 Highway,2019,87124,"25,652",63007
Albuquerque,Subaru,Forester,SUV,Used,White,Gray,Automatic,Gasoline,4-Cylinder,All wheel drive,26 City / 33 Highway,2019,87110,"16,946",29231
Albuquerque,RAM,2500,TRUCKS,Used,Gray,Diesel Gray/Black,Automatic,Diesel,6-Cylinder Turbo,4 wheel drive,,2020,87110,"14,503",59997
Albuquerque,GMC,Sierra 2500,TRUCKS,Used,Silver,Jet Black,Automatic,Diesel,8-Cylinder Turbo,4 wheel drive,,2018,87110,"39,737",66997
Albuquerque,Nissan,Maxima,SEDAN,Used,White,Camel,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,21 City / 30 Highway,2017,87110,"45,914",24702
Albuquerque,GMC,Canyon,TRUCKS,Used,Gray,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,18 City / 25 Highway,2017,87114,"37,648",29799
Albuquerque,RAM,1500,TRUCKS,Certified,White,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,19 City / 24 Highway,2019,87114,"19,929",42187
