City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Las Vegas,Hyundai,Elantra,SEDAN,Used,Gray,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 37 Highway,2019,89146,"20,915",19652
Las Vegas,Toyota,Corolla,SEDAN,Certified,Gray,Ash,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 36 Highway,2019,89146,"22,973",22289
Las Vegas,Toyota,RAV4,SUV,Certified,Gray,Black,Automatic,Gasoline,4-Cylinder,All wheel drive,22 City / 28 Highway,2018,89146,"31,992",26989
Las Vegas,Toyota,Corolla,SEDAN,Certified,White,Black,Automatic,Hybrid Gas/Electric,Gas / Electric Hybrid,2 wheel drive - front,53 City / 52 Highway,2021,89146,"12,294",27999
Las Vegas,Ford,Edge,SUV,Used,Gray,Ebony,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,17 City / 26 Highway,2018,89146,"25,526",29491
Las Vegas,Toyota,Tacoma,TRUCKS,Certified,Black,Graphite W/Gun Metal,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 24 Highway,2017,89146,"29,935",35998
Las Vegas,Toyota,Tacoma,TRUCKS,Certified,Silver,Cement Gray,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 24 Highway,2019,89146,"16,680",35998
Las Vegas,RAM,1500,TRUCKS,Used,Gray,Diesel Gray/Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,20 City / 25 Highway,2019,89146,"25,337",37889
Las Vegas,Honda,Pilot,SUV,Used,Black,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 27 Highway,2019,89146,"28,863",39252
Las Vegas,Toyota,Tacoma,TRUCKS,Certified,Red,Cement,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 24 Highway,2020,89146,"9,786",40781
Las Vegas,Toyota,Highlander,SUV,Certified,Gray,Ash,Automatic,Gasoline,6-Cylinder,All wheel drive,20 City / 26 Highway,2019,89146,"29,288",42451
Las Vegas,Lexus,RX 350,SUV,Used,Silver,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 27 Highway,2019,89146,"15,708",42991
Las Vegas,Chevrolet,Silverado 1500,TRUCKS,Used,White,Jet Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,17 City / 23 Highway,2020,89146,"8,709",43398
Las Vegas,Toyota,Tundra,TRUCKS,Certified,Red,Black/Brown,Automatic,Flexible Fuel,8-Cylinder,4 wheel drive,13 City / 17 Highway,2016,89146,"39,965",44889
Las Vegas,Dodge,Challenger,COUPE,Used,White,Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,15 City / 24 Highway,2020,89146,"8,844",46389
Las Vegas,Lexus,RX 350,SUV,Used,White,Black,Automatic,Gasoline,6-Cylinder,All wheel drive,19 City / 26 Highway,2021,89146,"7,956",52998
Las Vegas,Mercedes-Benz,GLE 350,SUV,Used,Black,Espresso Brown,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,19 City / 26 Highway,2020,89146,"16,187",61995
Las Vegas,Audi,A6,SEDAN,Used,Black,Okapi Brown,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,24 City / 32 Highway,2019,89146,"13,108",41990
Las Vegas,Jeep,Compass,SUV,Used,Black,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 31 Highway,2018,89146,"14,336",23949
Las Vegas,Jeep,Compass,SUV,Used,Blue,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 31 Highway,2021,89146,"7,950",24989
Las Vegas,Dodge,Challenger,COUPE,Used,Silver,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,19 City / 30 Highway,2019,89146,"17,945",29212
Las Vegas,Nissan,Pathfinder,SUV,Used,Red,Almond,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,20 City / 27 Highway,2018,89146,"34,215",32481
Las Vegas,Ford,Edge,SUV,Used,White,Ebony,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,19 City / 26 Highway,2019,89146,"18,103",40848
Las Vegas,Toyota,Sienna,VANS,Used,White,Ash,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 27 Highway,2019,89146,"10,938",44398
Las Vegas,Jeep,Gladiator,TRUCKS,Used,White,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,17 City / 22 Highway,2021,89146,"4,047",52598
Las Vegas,Lexus,GX 460,SUV,Used,Blue,Sepia,Automatic,Gasoline,8-Cylinder,4 wheel drive,15 City / 19 Highway,2021,89146,"3,849",63745
