City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Fort Worth,INFINITI,QX50,SUV,Used,Black,Graphite,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,24 City / 31 Highway,2019,76107,"35,822",36000
Fort Worth,Audi,e-tron,SUV,Used,Black,Black W/Rock Gray Stitch,Single-Speed,Electric,Electric,All wheel drive,,2019,76107,"18,231",70000
Fort Worth,Audi,Q7,SUV,Used,White,Black,Automatic,Gasoline,6-Cylinder Turbo,All wheel drive,18 City / 23 Highway,2021,76107,"9,964",77000
Fort Worth,Toyota,Corolla,SEDAN,Used,Gray,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,30 City / 38 Highway,2021,76053,"7,685",24595
Fort Worth,Honda,Civic,HATCH,Used,Silver,Black,Manual,Gasoline,4-Cylinder Turbo,2 wheel drive - front,29 City / 37 Highway,2021,76053,"7,121",27995
Fort Worth,MAZDA,MAZDA3,SEDAN,Used,Gray,Greige,Automatic,Gasoline,4-Cylinder Turbo,All wheel drive,23 City / 32 Highway,2021,76053,"3,788",29695
Fort Worth,Chevrolet,Colorado,TRUCKS,Used,Green,Jet Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,18 City / 25 Highway,2016,76053,"40,676",31985
Fort Worth,Volkswagen,Tiguan,SUV,Used,Black,Titan Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 29 Highway,2020,76053,"15,300",33395
Fort Worth,Lexus,IS 300,SEDAN,Used,Black,Black & Flare Red,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,21 City / 30 Highway,2019,76053,"28,681",34995
Fort Worth,Toyota,Highlander,SUV,Used,Silver,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,21 City / 27 Highway,2018,76053,"38,238",35185
Fort Worth,Toyota,Highlander,SUV,Used,Gray,Ash,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,21 City / 27 Highway,2018,76053,"32,430",37599
Fort Worth,Toyota,Highlander,SUV,Used,Silver,Almond,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,21 City / 27 Highway,2018,76053,"10,615",38695
Fort Worth,GMC,Yukon,SUV,Used,Gray,Jet Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 23 Highway,2016,76053,"59,554",39895
Fort Worth,Honda,Odyssey,VANS,Used,Gray,Gray,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 28 Highway,2019,76053,"21,531",44995
Fort Worth,Toyota,Tundra,TRUCKS,Used,Gray,Graphite,Automatic,Flexible Fuel,8-Cylinder,4 wheel drive,13 City / 17 Highway,2019,76053,"17,351",46995
Fort Worth,Chevrolet,Silverado 1500,TRUCKS,Used,Black,Jet Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,16 City / 22 Highway,2020,76053,"13,948",53599
Fort Worth,GMC,Yukon XL,SUV,Used,Gray,Jet Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,14 City / 23 Highway,2019,76053,"24,877",64595
Fort Worth,Honda,HR-V,SUV,Certified,Black,Black,Automatic,Gasoline,4-Cylinder,All wheel drive,27 City / 31 Highway,2020,76180,"10,378",25235
Fort Worth,Honda,HR-V,SUV,Certified,Silver,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 34 Highway,2021,76180,"8,223",26420
Fort Worth,Honda,Civic,SEDAN,Certified,Gray,Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,32 City / 42 Highway,2019,76180,"14,242",26531
Fort Worth,Nissan,Pathfinder,SUV,Used,Gray,Charcoal,Automatic,Gasoline,6-Cylinder,4 wheel drive,19 City / 26 Highway,2017,76180,"48,878",26646
Fort Worth,Acura,ILX,SEDAN,Used,Red,Ebony,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,24 City / 34 Highway,2020,76180,"17,169",26869
